tweet_id,created_at,_id,like_counts,content,crawl_time
HEydnk3Bd,2019-07-22 00:20:04,4396647884694262,26,具体什么原因负责人自己心里清楚,1680441326
HEydnk3Bd,2019-07-22 00:20:32,4396648002585799,25,皮下是学生，别说了，让他们早点睡觉吧[月亮],1680441326
HEydnk3Bd,2019-07-22 00:20:15,4396647930591697,23,#浙江财经大学[超话]# 辛苦了小编，早点休息。 各位同学也请理性对待本次事件，毕业老学长对大家的情况表示同情，相信学校也会给一个正确的解释的。,1680441326
HEydnk3Bd,2019-07-22 00:19:03,4396647632814684,22,财经大学哦，算错学费哦[吃瓜],1680441326
HEydnk3Bd,2019-07-22 00:18:27,4396647477885721,19,如果不上热搜怕是不降价吧#浙江财经大学学费#,1680441326
HEydnk3Bd,2019-07-22 00:45:23,4396654260020204,18,讲真本来今年进了浙财还很期待大学生活  然而 就在录取通知书到之前来了这出   看了那些学姐学长受过到紫元的荼毒  真的心凉了半截,1680441326
HEydnk3Bd,2019-07-22 00:16:46,4396647054243988,18,财大算错费[喵喵][喵喵]有意思啊？！,1680441348
HEydnk3Bd,2019-07-22 00:26:02,4396649386029541,16,是不是如果学生都稀里糊涂的认怂交了学费，不被爆出来，这钱就收下了[黑线]被爆出来了，发现学生怨气太大，舆论压力太大，就说是工作失误[汗]财经类大学就收个学费还能整出这么大的失误，没有一个负责审查的人员麽。,1680441348
HEydnk3Bd,2019-07-22 00:17:20,4396647196693236,15,以后工作要细心呀知道吗,1680441326
HEydnk3Bd,2019-07-22 00:22:45,4396648559862155,15,哦[吃瓜]那请问紫园用的是同一个系统嘛？,1680441326
HEydnk3Bd,2019-07-22 00:22:00,4396648371482346,10,那18级以后的学分还是1门120吗[太开心],1680441348
HEydnk3Bd,2019-07-22 00:24:33,4396649012605200,10,#浙江财经大学学费# ‘’部分同学‘’可还行，都这么多人了还部分[微笑][微笑][微笑],1680441348
HEydnk3Bd,2019-07-22 00:50:19,4396655497381639,10,我们的口号是什么？！ 搞紫元！搞紫元！！搞紫元！！！,1680441348
HEydnk3Bd,2019-07-22 09:47:40,4396790725834426,9,我发评论，广大同学发话题，相信初衷里都包含着对学校提升办事效率，增强工作审查及严谨程度，提升责任感的期望，毕竟学费非小事，放上收费链接更应该谨慎。也希望大家不要无端猜忌学校。想帮助维护学生权益的话麻烦多多关注学生生活区管理者紫园公司的所作所为，谢谢大家的关注与支持！！,1680441348
HEydnk3Bd,2019-07-22 00:23:20,4396648706754135,8,这个学分学费多算一学期  是指啥？ 第四个其他费用减半？ 那12340的我 岂不是还是上万了？！！,1680441348
HEydnk3Bd,2019-07-22 00:19:31,4396647746207625,8,这种失误对一个财经大学真是low[笑cry]，是不是事情不曝光还发现不了[思考],1680441348
HEydnk3Bd,2019-07-22 10:31:09,4396801668848091,7,发现了学生都在喷紫圆 路人都在怼浙财……,1680441348
HEydnk3Bd,2019-07-22 10:34:19,4396802465946149,7,之前听紫园工作人员说热水是从很远的地方管道运输过来的[doge]所以很贵啊而且运过来这么长距离肯定会冷掉 碰到交通事故还会迟到早退呢,1680441348
HEydnk3Bd,2019-07-22 00:22:45,4396648560291900,7,朋友们我们刷紫元的热搜去吧！,1680441348
HEydnk3Bd,2019-07-22 00:15:13,4396646663936167,7,好吧 虚惊一场,1680441348
HEydnk3Bd,2019-07-22 00:21:48,4396648321432499,7,想看看你们的住宿环境多么牛批。。。1600，双人间吗？[二哈],1680441367
HEydnk3Bd,2019-07-22 02:29:13,4396680386188798,7,了解过周围院校，他们有大学生补贴，水费不用出，请问大学生补贴去哪了？紫元为何能卖高价水？定价合规吗？,1680441367
HEydnk3Bd,2019-07-22 00:16:13,4396646916256325,7,财经学校算错学费？？[吃瓜],1680441387
HEydnk3Bd,2019-07-22 00:19:13,4396647674982158,6,财经大学计算错学费，也是很棒棒哟，这个失误有点失误。,1680441367
HFjgRh7Sy,2019-07-27 00:08:11,4398456833876921,4798,我都已经把那篇nature communications下好了[微笑],1680441660
HFjgRh7Sy,2019-07-27 00:20:54,4398460033585794,3328,前排[doge]说财大nb就对了,1680441660
HFjgRh7Sy,2019-07-27 01:26:04,4398476433502566,2346,我旦这是又为交大扛了一次风波啊[doge],1680441660
HFjgRh7Sy,2019-07-27 08:02:54,4398576300223865,2313,李敏硕士学位的毕业论文如果也是由他人代写，那上海交大是不是也得查一查，这样符合硕士学位授予规范么？此处@上海交通大学,1680441660
HFjgRh7Sy,2019-07-27 00:39:53,4398464811079601,2135,学术圈的瓜真的🐂🍺,1680441660
HFjgRh7Sy,2019-07-27 00:13:05,4398458066734934,1869,这种事情如果是真的 这种女的读博士 真的太可笑了 白得五篇SCI,1680441660
HFjgRh7Sy,2019-07-27 03:11:36,4398502991558051,862,什么时候把陆炎放出来呀，关一双好不好，把李敏也关进去,1680441660
HFjgRh7Sy,2019-07-27 00:21:45,4398460247645875,826,这么热的天，贵校送来这么大的瓜，甜的上头！,1680441660
HFjgRh7Sy,2019-07-27 01:08:23,4398471983174695,727,复旦这几年够热闹哈：博士毕业论文造假、医学院投毒案、五篇SCI大瓜......丢人！,1680441660
HFjgRh7Sy,2019-07-27 06:59:46,4398560411694447,653,好想读博士啊，这样就会有四个男朋友了[doge][doge][doge],1680441660
HFjgRh7Sy,2019-07-27 04:29:25,4398522575536199,615,問世間情是何物，直教人sci相許呀,1680441660
HFjgRh7Sy,2019-07-27 02:33:39,4398493441486486,436,“一查到底”，复旦这个态度很好，不愧顶级名校[good] 学术不端远不是抄袭剽窃一种形式，不当署名也是一种。一查到底，才能真正维护学校形象，这也是全体复旦师生希望看到的。,1680441660
HFjgRh7Sy,2019-07-27 09:12:12,4398593739715359,410,可以，这才是我心中的高校！！摆明说，不怕抹黑…比去年404清北暗箱操作，恐吓学生家长的行为简直形成鲜明对比,1680441660
HFjgRh7Sy,2019-07-27 00:36:36,4398463984632352,407,谈恋爱吗，我要一篇sci就行,1680441660
HFjgRh7Sy,2019-07-27 00:04:04,4398455801750602,325,我只想知道女博士的结局。。。,1680441660
HFjgRh7Sy,2019-07-27 04:16:37,4398519354181641,249,学术圈的瓜每次都让我觉得发文章是一件很容易的事情[跪了],1680441660
HFjgRh7Sy,2019-07-27 00:42:05,4398465364618863,195,不让你上热搜，我于心不忍啊,1680441679
HFjgRh7Sy,2019-07-27 07:51:35,4398573452176319,192,@复旦大学 我们学术圈辛辛苦苦做学术的医生，管不了这个女生私人作风问题，但是涉及学术造假，则希望开除严惩，取消一切资格，送回老家改造做人[微笑],1680441679
HFjgRh7Sy,2019-07-27 02:17:40,4398489418855617,188,[酸][酸][酸][酸]5篇sci，我硕士熬了多少个通宵才1篇[拜拜][拜拜][拜拜][拜拜],1680441679
HFjgRh7Sy,2019-07-27 00:08:52,4398457005157900,160,不信谣、不传谣，做个理智、理性的网民……,1680441660
HFjgRh7Sy,2019-07-27 00:03:02,4398455537552190,153,学术不端必须严惩,1680441679
HFjgRh7Sy,2019-07-27 00:47:04,4398466622733992,134,希望学校引进PI的时候，多考察一下其人品和师德，现在害老子踩坑，浪费一年的时间,1680441679
HFjgRh7Sy,2019-07-27 09:27:59,4398597711840589,122,女博士的脑子果然好，能同时和还4个男博士交往，还不会发错信息搞错人，嗯，🐮,1680441679
HFjgRh7Sy,2019-07-27 11:12:26,4398623997418136,110,[允悲][允悲]我能想到最浪漫的事，就是送你五篇SCI,1680441679
HFjgRh7Sy,2019-07-27 12:26:01,4398642515103216,108,女的段位也太高了  正常女的出轨一个都分身乏术  他妈的一下子五个还有时间搞事业[doge],1680441679
HFjgRh7Sy,2019-07-27 09:12:18,4398593769122867,105,呵呵，那女博士硕士论文也该查一查是不是要at一下瑞金医院和交通大学,1680441679
HFjgRh7Sy,2019-07-27 06:13:31,4398548772629449,105,"人没有德行,还哪有医德，把所有心思都放在斡旋在情人之间，还能搞医，读到博士，真是可笑，现在怀疑这个博士是怎样考上的",1680441679
HFjgRh7Sy,2019-07-27 01:12:55,4398473123999421,95,读博有风险，招生需谨慎,1680441679
HFjgRh7Sy,2019-07-27 08:38:33,4398585271219927,94,我觉得贵校不止该加强师德师风教育，更该着重提高所有师生的审美观塑造……,1680441679
HFjgRh7Sy,2019-07-27 11:37:58,4398630423449574,87,大学宿舍里就有一个女生同时和5个男生谈恋爱，经常出现晚上和一个男生出去约，然后早上回到宿舍换好睡衣给另一个男生回电话娇嗔的说我刚醒[允悲][允悲][允悲],1680441679
HFjgRh7Sy,2019-07-27 11:53:44,4398634390821503,82,让我们这种苦苦挣扎濒临抑郁的女博士情何以堪[生病],1680441679
HFjgRh7Sy,2019-07-27 06:41:49,4398555894256727,77,据说你们可以把人送精神病院。,1680441679
HFjgRh7Sy,2019-07-27 09:50:37,4398603407973026,73,李敏当初考上复旦的博士是不是靠的出卖色相，贵校招生是不是有失公正？有一处就有百处，希望贵校好好查查自己的招生是否存在什么猫腻。,1680441679
HFjgRh7Sy,2019-07-27 12:59:49,4398651021365359,68,这件事情的根本就是一个抛弃弃子的男人遇上了一个潘金莲还要求这个潘金莲从一而终[微笑],1680441701
HFjgRh7Sy,2019-07-27 11:22:52,4398626623445699,65,女主就长那样…为什么还会把男主你的这么五迷三道儿的，一出手就五篇sci[允悲],1680441679
HFjgRh7Sy,2019-07-27 10:50:19,4398618431994584,65,个人行为我觉得不能全怪学校，但是山东大学那个女伴制度，我觉得学校领导真的得要好好追责了[费解],1680441679
HFjgRh7Sy,2019-07-27 07:12:25,4398563595283536,62,女版翟天临。成功的路不是这么走的。,1680441701
HFjgRh7Sy,2019-07-27 01:53:44,4398483396218627,60,我也是想知道女博士的结局@复旦大学,1680441701
HFjgRh7Sy,2019-07-27 11:32:20,4398629005322301,51,感觉明年硕博毕业难度又要上一个阶梯[跪了][跪了],1680441701
HFjgRh7Sy,2019-07-27 00:05:21,4398456120483858,50,让她博士没得读，这种女的[喵喵],1680441701
HFjgRh7Sy,2019-07-27 10:27:32,4398612697621361,47,横跨三界  医 育 研,1680441701
HFjgRh7Sy,2019-07-27 00:19:22,4398459648281660,47,等待调查结果 学术不端 势必严惩不贷！！,1680441701
HFjgRh7Sy,2019-07-27 11:44:08,4398631979815987,43,这女的颜值身材都不行，但凭借超高的智商，骗得四个男博士团团转，阔怕[费解],1680441701
HFjgRh7Sy,2019-07-27 06:39:48,4398555386906743,43,可惜了这男的，好好搞科研多好,1680441701
HFjgRh7Sy,2019-07-27 01:47:56,4398481940538549,41,我什么时候才能遇到愿意给我五篇sci的小哥哥，🍋🍋🍋,1680441701
HFjgRh7Sy,2019-07-27 12:22:54,4398641731247642,41,忍不住讲一个身边的事，我们教研室有一个女生考研期间勾搭本专业研三师兄，谈恋爱，考上了开学就甩。然后最让我傻眼的是，研一她为了论文又攀上了另一个博士师兄…在此之间她也不是单身状态的，最最关键是那个研三师兄和博士师兄认识的，身边的人都说博士师兄丢魂了。。。。,1680441701
HFjgRh7Sy,2019-07-27 07:18:19,4398565084684836,40,起码这女的不能让人家做医生，真实水平可疑,1680441701
HFjgRh7Sy,2019-07-27 12:38:03,4398645543214421,39,李敏的硕士学位也应该彻查 请交大和瑞金医院也承担起责任 一起还学术界一个清净@上海交通大学,1680441701
HFjgRh7Sy,2019-07-27 15:49:16,4398693664511695,36,知乎上大神的猜测太准了 http://t.cn/Aij9GlPm,1680441701
HFjgRh7Sy,2019-07-27 11:12:14,4398623951622864,35,讲真，中国近十所top 3里，也就复旦是隔三差五就爆出一些影响较大的负面新闻了吧？,1680441701
ICyHU5YSl,2020-04-09 20:33:44,4491898934526111,185566,开除！！！,1680441307
ICyHU5YSl,2020-04-09 20:35:47,4491899454583967,102536,图片评论 http://t.cn/A6wzf2t5,1680441307
ICyHU5YSl,2020-04-09 20:39:41,4491900431796226,58919,有着明显反社会人格的人，明显藐视生命、以虐杀为乐的性格，双手沾满鲜血不以为然，仅仅是严肃批评教育吗？仅是因为无聊缺钱花就虐杀猫，他日为了钱为了个人利益是不是要虐杀孩童虐杀他人？这不仅仅是行为不当，而是严重的性格扭曲、价值观扭曲，我倒要问一问，什么样的高等教育能教育出这样的恶魔？？,1680441307
ICyHU5YSl,2020-04-09 20:34:07,4491899030995454,45066,建议开除,1680441307
ICyHU5YSl,2020-04-09 20:35:20,4491899341869711,21759,相信学校！学校那么多猫哪只不是被一届一届的学生喂起来的 都可胖了它们 大家都很爱它们的 别以偏概全 学校没有包庇纵容也不培养虐猫的人一直积极处理 人渣只是因为本身是人渣罢了,1680441307
ICyHU5YSl,2020-04-09 20:34:13,4491899056908441,21015,开除他！给我gu n！他不配做人,1680441307
ICyHU5YSl,2020-04-09 20:35:35,4491899400658452,15435,开除吧，不然等他杀老师同学？,1680441307
ICyHU5YSl,2020-04-09 20:33:38,4491898913685777,11270,批评教育？,1680441307
ICyHU5YSl,2020-04-09 20:35:19,4491899333727531,7555,批评教育就完事了？现在能虐待动物以后就能杀人！,1680441307
ICyHU5YSl,2020-04-09 20:51:59,4491903531544187,5934,他不配做山东理工大学的学生，他不配得到毕业证书，他甚至不配做个人[微笑],1680441307
ICyHU5YSl,2020-04-09 20:37:46,4491899950262494,5194,我是做棺材生意的，请问贵校范源庆需要翻盖的滑盖的还是弹射的？？,1680441307
ICyHU5YSl,2020-04-09 20:40:10,4491900554214067,4628,在网上传播，贩卖，血腥暴力视频谋利！！应该可以立案了,1680441307
ICyHU5YSl,2020-04-09 20:38:03,4491900020644025,4227,这种藐视生命之人就是社会潜在罪犯，应该严惩，不兴男德国将不国,1680441307
ICyHU5YSl,2020-04-09 20:55:20,4491904374443370,4207,"学校已经报警处理了，麻烦不要只抓着""严肃批评""四个字，和这种人在同一个学校，我们也觉得可怕，人渣biss[太开心]买视频看的也是 http://t.cn/A6wzJwom",1680441307
ICyHU5YSl,2020-04-09 20:41:05,4491900784900835,4149,说了会有后续依法依规处理的，请大家不要上升学校呀，这些小猫哪个不是我们学生喂起来的呢，请不要以偏概全，谢谢谢谢[委屈][委屈][委屈],1680441307
ICyHU5YSl,2020-04-09 20:35:04,4491899274013381,2324,就批评教育？合着虐猫行为不算事？记过都没有？,1680441307
ICyHU5YSl,2020-04-09 20:35:24,4491899358472849,2175,80多只猫，八十多条生命只做批评教育？,1680441327
ICyHU5YSl,2020-04-09 20:36:31,4491899635011411,2005,犯错的成本原来这么低啊,1680441327
ICyHU5YSl,2020-04-09 21:51:07,4491918413423596,1449,看看这个同学的态度！！还能更恶劣么？ http://t.cn/A6wz0ZPO,1680441327
ICyHU5YSl,2020-04-09 22:27:54,4491927665994285,1207,请开除，并公示,1680441327
ICyHU5YSl,2020-04-09 20:39:18,4491900335387477,1053,本校学生希望开除,1680441327
ICyHU5YSl,2020-04-09 20:52:46,4491903725094056,876,山理学子表示 会一直蹲后续！！相信学校现在只是给广大网友一个事情知情的回复而已！会有让我们满意的处理！！,1680441327
ICyHU5YSl,2020-04-10 00:02:52,4491951569161723,806,讲真的，学校之前还有个事，处理的很让人寒心，19年上半年，“油画填涂赚佣金”项目入驻山理工大学大红炉，用数字油画诈骗了学生500➕，金额高达15w（保守估计），向学区派出所反应后不受理，学校老师承诺会保证同学的权益，帮同学们追回来损失的钱，但是处理无果不了了之，希望学校现在也给出一个交代,1680441327
ICyHU5YSl,2020-04-09 20:43:36,4491901418090105,595,请网友看清依法依律严肃处理,1680441327
ICyHU5YSl,2020-04-09 22:52:18,4491933806295751,540,建议开除该生，我是2020界山东高考生，自认为贵校若不能妥善处理该生，报考志愿时可能不会考虑填表贵校。相信若贵校不能给广大网友一个满意度答复，对贵校招生将会有不良影响。,1680441327
ICyHU5YSl,2020-04-09 20:59:28,4491905415314733,480,直接开除让他滚，别丢咱们学校的脸,1680441327
ICyHU5YSl,2020-04-09 20:42:57,4491901253761124,445,最后培养成杀人犯才管[拜拜][拜拜][拜拜],1680441327
ICyHU5YSl,2020-04-09 20:36:40,4491899672975179,438,目前进行到批评教育，会依法依规处理。不代表只是批评教育为止。相信学校会给大家一个好的交代[微笑],1680441327
ICyHU5YSl,2020-04-09 20:50:24,4491903133775363,397,别骂学校了好吗，理工大不该背这锅。希望热心的广大网友有条件的有能力的多多在生 活中“关照”一下这位心理扭曲的范同学。[doge][doge][doge],1680441327
ICyHU5YSl,2020-04-09 20:52:29,4491903657482188,356,请学校对该名学生作出开除学籍处理 从该生拍摄的虐猫视频可以看出，其至少虐杀了七只猫，手段残忍，毫无同情心同理心，道德观念薄弱，无论是为了贩卖视频赚钱还是从虐杀行为中取乐，其行为动机都是无法原谅的 http://t.cn/A6wzx9NH,1680441327
ICyHU5YSl,2020-04-09 20:40:06,4491900536586388,341,今天虐猫明天杀人绝对不是空谈[汗]失去了对生命的敬畏的人，可以干出更可怕的事情,1680441327
ICyHU5YSl,2020-04-09 20:42:51,4491901229359558,339,相信学校会做出自己能力范围内的处理，学校能力有限。 另外，这个蛆不能代表山东理工大学。,1680441327
ICyHU5YSl,2020-04-09 20:43:34,4491901409505883,322,要记录到个人档案，跟着这个人一辈子才行，毒害未成年人心灵，传播不良信息，等着这种心理变态出来祸害人吗？,1680441327
ICyHU5YSl,2020-04-09 20:35:14,4491899312641245,290,建议开除,1680441327
ICyHU5YSl,2020-04-09 20:49:04,4491902793885978,253,山东理工的渣渣，本名范源庆，山东理工大学数学专业大四在校学生，男，23岁左右，还有三个月就可以毕业拿到毕业证。因疫情期间，觉得无聊，和缺钱花，买了舒克精品视频想回本，近两个月内疯狂营业，所自制原创虐猫视频达到八部（即有至少七只无辜猫惨死受害）,1680441327
ICyHU5YSl,2020-04-09 20:39:39,4491900428429365,190,社会关注度这么高 可不能让这逼毕业,1680441349
ICyHU5YSl,2020-04-10 07:50:37,4492069278217452,163,就这？？？看看成都理工大学的处理方式。收钱了吗，还留着 http://t.cn/A6wZ0zrD,1680441349
ICyHU5YSl,2020-04-09 20:59:10,4491905334785516,160,蹲一个后续[微笑]我说过了我相信山理工，我是山理工学子。我也爱猫，我恨不得和猫过一辈子，等山理工的后期决定。多久都等，但必须有结果。,1680441349
ICyHU5YSl,2020-04-09 20:34:24,4491899107263144,158,建议开除！！！这么多条小生命没了！！！！这种人人格是有问题的,1680441349
ICyHU5YSl,2020-04-09 20:40:14,4491900570421442,155,开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除开除,1680441349
ICyHU5YSl,2020-04-09 21:45:35,4491917016260774,147,个人是个人 干的什么事是从小培养的价值观影响的 难道大家要把他从小到大上过的学校都骂一遍吗 就事论事 上升到学校风评就实在没必要了吧👋🏻 山理工人相信学校🙆🏻‍♀️,1680441327
ICyHU5YSl,2020-04-09 20:38:26,4491900117757018,135,销售血腥暴力视频，建议开除学籍[怒],1680441349
ICyHU5YSl,2020-04-09 20:38:14,4491900071273860,115,反社会人格，影响恶劣，极差，违背社会主义道德观,1680441349
ICyHU5YSl,2020-04-09 20:49:16,4491902848446175,114,开除！牢底坐穿！这种人跟n号房的变态有区别吗？,1680441349
ICyHU5YSl,2020-04-11 11:58:51,4492494136359886,113,在？？？你解释下这个？？？ http://t.cn/A6wy2FD6,1680441349
ICyHU5YSl,2020-04-09 22:14:08,4491924205546657,99,深刻道歉  坚决不改[嘻嘻][嘻嘻][嘻嘻] http://t.cn/A6wzjsun,1680441349
ICyHU5YSl,2020-04-09 20:34:24,4491899103061016,98,严肃批评教育？？？有p用啊,1680441349
ICyHU5YSl,2020-04-10 15:31:20,4492185225365137,94,看看你们教出来的好学生！！！！ http://t.cn/A6wAyDE1,1680441349
ICyHU5YSl,2020-04-09 21:08:06,4491907583916112,90,相信学校！！直接开除吧[微笑][微笑][微笑]我们不想和这种人一起开学,1680441368
ICyHU5YSl,2020-04-09 22:20:23,4491925774150545,86,能把这个放进他的档案吗！,1680441349
IDsGWARJs,2020-04-15 19:05:46,4494051128127921,81024,终于等来了,1680441308
IDsGWARJs,2020-04-15 19:06:35,4494051330206005,50300,好怕他以后杀人……,1680441308
IDsGWARJs,2020-04-15 19:06:40,4494051351245209,43437,这种好事要多多转发呀，大家帮忙扩散,1680441308
IDsGWARJs,2020-04-15 19:07:13,4494051489505491,35845,他被退学 进入社会 还会做什么 报复心理很可怕的@山东高法 @山东公安 @山东发布 @山东省教育厅 @山东省人民检察院 @山东网警巡查执法 @青春山东,1680441308
IDsGWARJs,2020-04-15 19:25:00,4494055965192981,31707,感谢贵校做的英明决定，接下来范的一切行为与学校无关了。现在范涉嫌至少两个违法行为，非法经营罪和寻衅滋事罪，我们将通过正规的渠道提起法律诉讼，追究他的违法行为，也很怕学校受其牵累而影响学校声誉。范若还在公开虐猫，我们也不介意给他寻找一个合适的去处，免得在外流浪的孩子被捉去开水烫,1680441308
IDsGWARJs,2020-04-15 19:09:45,4494052126576837,14805,早点不就完事了吗,1680441308
IDsGWARJs,2020-04-15 19:18:57,4494054441704882,9942,[泪],1680441308
IDsGWARJs,2020-04-15 19:09:28,4494052055726623,5442,退学和开除。有什么区别？,1680441308
IDsGWARJs,2020-04-15 19:07:39,4494051598022349,3593,漂亮。骂学校的可以闭嘴了吧,1680441308
IDsGWARJs,2020-04-15 19:10:24,4494052290185611,2988,"他还在继续虐猫,只是换了个号 叫爱猫人范源庆",1680441308
IDsGWARJs,2020-04-15 19:36:24,4494058833811036,2601,我们就想知道有没有幸存的猫咪，多方联系你都没有结果,1680441308
IDsGWARJs,2020-04-15 19:21:02,4494054966321334,2323,这个人被退学后可能有报复性行为，大家一定要注意，不能让更多动物和人受到伤害。,1680441308
IDsGWARJs,2020-04-15 19:06:17,4494051254039002,2270,好吧，你们学校[good][good][good]支持好学校,1680441308
IDsGWARJs,2020-04-15 19:13:14,4494053003002261,2018,那些地域黑山东的狗，肯定又得说，到现在舆论招架不住了才处理！他们才不管调查核实需要时间，就先把节奏带起来，再一起黑山东！[怒]这件事要是发生在别的省份，早就没人关注了，很多丧心病狂的就是想拿着放大镜找到山东一切黑点去黑！最可气的是某些山东人，别人把你卖了你还帮着数钱。[摊手],1680441308
IDsGWARJs,2020-04-15 19:34:09,4494058267719868,1891,勒令退学相当于开除学籍！ http://t.cn/A6wipMaD,1680441308
IDsGWARJs,2020-04-15 19:12:38,4494052852643035,1194,学校这个做法🉑，即公正处理予以退学又对该学生进行心理辅导，希望这个人不要再做危害社会的行为了,1680441329
IDsGWARJs,2020-04-15 19:25:03,4494055977578823,1049,还有说退学和开除有区别的，我告诉你们，这个变态这么牛逼哄哄就是仗着无法可依，开除不需要有法可依吗？退学已经是顺应民意能做到的最大的处罚了,1680441329
IDsGWARJs,2020-04-15 19:20:32,4494054840686367,840,首先很感谢贵校，终于在今天做出了正确的决定。虽然范已被严肃处理，但谁能保证他不在学校后，不继续虐杀猫和其他动物呢？他以及他的同伙是否会更加疯狂的进行报复？我们恳求立法部门，尽快颁布反虐待反虐杀小动物保护法！进一步提升我们国家的社会风气和人民人身安全！切断这些暴力血腥的黑暗产业链！,1680441329
IDsGWARJs,2020-04-15 19:12:55,4494052923604636,581,我说什么等着学校相信学校，那些在我评论下面阴阳怪气的外人最好看一看，不求你们道歉，希望你们下次再遇到这样的事冷静一些。[作揖],1680441329
IDsGWARJs,2020-04-15 19:08:00,4494051686445013,521,干的漂亮，下一步等待公安局的处理结果。[doge][doge][doge],1680441329
IDsGWARJs,2020-04-15 19:19:54,4494054681646672,403,一直没有说什么  结果来了 都什么年代了 少带点节奏  我们有冯思广 我们还有5亿专利 你们知道吗？,1680441329
IDsGWARJs,2020-04-15 19:07:17,4494051506584231,356,终于等来了！！！,1680441329
IDsGWARJs,2020-04-15 19:13:26,4494053058462911,298,干的漂亮！这种人不配做我理工大的学生！,1680441329
IDsGWARJs,2020-04-15 19:08:14,4494051749395030,292,卧槽卧槽卧槽 老子哭了,1680441329
IDsGWARJs,2020-04-15 19:10:55,4494052420449534,258,真的真的他换了个号，他还在继续虐猫,1680441329
IDsGWARJs,2020-04-15 19:36:01,4494058737331794,252,希望在此期间通过各类不宜方式，对学校及其他普通学生造成不良影响的网友，及时删除相关内容，谢谢。,1680441329
IDsGWARJs,2020-04-15 19:48:21,4494061841212888,250,很多人说学校领导收钱了，这个说法真的站不住脚，这件事已经人尽皆知了。我相信大部门都会记得那个名字，就算他改名了，大家也会记得他。学校领导为什么会为一点钱去包庇一个罪恶的人，这根本没用用处。在这场事件中，学校真的已经尽力了。不管是那一所大学都会存在邪恶的人，但也同样有高尚的人。,1680441329
IDsGWARJs,2020-04-15 19:17:20,4494054039688329,207,终于阿[泪][泪][泪]我就知道学校不会让我寒心[羞嗒嗒][羞嗒嗒][羞嗒嗒],1680441329
IDsGWARJs,2020-04-15 19:24:45,4494055906087404,189,看到很多熟悉的ID已经成铁粉了，各位姐妹兄弟辛苦了！！！！！！,1680441329
IDsGWARJs,2020-04-15 19:26:46,4494056409161412,165,虐猫该死！退学合理 大快人心 理智冲浪[作揖],1680441329
IDsGWARJs,2020-04-15 19:09:46,4494052130785314,155,学校终于证明了[泪][泪],1680441329
IDsGWARJs,2020-04-15 20:12:52,4494068014733021,135,这起其实并没有结束，退学不代表不虐猫，真心呼吁能够立法保护这些弱小，否则这种低成本的残虐就更多了，希望大家能够帮这些死去的毛孩子们转发呼吁立法保护吧，人类的文明处处都需要体现！,1680441350
IDsGWARJs,2020-04-15 19:19:18,4494054534139785,124,你们做了自己能做的就可以了，剩下的就看警方了。不过说回来，虐杀了那么多猫，学校都没发现，可见监管的缺失。,1680441350
IDsGWARJs,2020-04-15 19:05:53,4494051157844287,117,那警方那边呢？,1680441350
IDsGWARJs,2020-04-15 19:05:47,4494051128136990,113,开除大快人心,1680441350
IDsGWARJs,2020-04-15 20:16:59,4494069051395144,112,予以退学已经是学校的权力范围内能够做出的最严肃的处理，至于网友们关心的心理问题教育与行为约束，只能其父母层面有权强制执行。,1680441329
IDsGWARJs,2020-04-15 21:05:51,4494081344727777,96,刚刚打了电话问了学校为什么不开除学籍了，那些说开除和退学是一样的你们可以打电话问问你们老师。学校的回复是都不会给双证了且不会再招他当学生了，和学校也没关系了，更不会考到海洋大学去了，至少这算是好的了。问到为什么不给开除，这点没有给明确答复，哎，可以了，这个学生和这个学校没关系了。,1680441350
IDsGWARJs,2020-04-15 19:24:32,4494055846788846,94,坚决反对恶意诋毁学校形象，支持学校决定，感谢社会各界对学校关心支持。,1680441350
IDsGWARJs,2020-04-15 19:44:11,4494060796709523,94,不信他真心悔改，社会舆论太大，他不得已才道歉，这种心里bt的怎么会因为别人几句话就改邪归正的呢？不管开除还是退学，他可以再换一个学校，又没案底，可以偷偷虐，怪就怪中国没有动保法，我记得外国调查过，sha人犯百分之八十还是多少来着 从小都有虐sha动物的嗜好，没有被重视，最后不满足就去sha人,1680441350
IDsGWARJs,2020-04-15 19:08:01,4494051690698158,89,他以后会不会虐得更厉害啊…,1680441350
IDsGWARJs,2020-04-15 19:42:10,4494060285122620,87,开除范 大块人心！好样的山理工[赞],1680441350
IDsGWARJs,2020-04-15 19:52:39,4494062923492859,84,虽然退学了，让人解了气。但我更担心他会因此被激怒，继续虐待动物，反正能有利可图，也没人能管得到他了。怕他不上班，专注于在家虐待动物赚钱。什么时候虐待动物能判刑才能根本压制住这种事情,1680441350
IDsGWARJs,2020-04-15 19:15:40,4494053616209308,75,同问 退学和开除有区别吗!! 大家顶一下!!!!,1680441350
IDsGWARJs,2020-04-15 19:10:11,4494052236047567,74,呵呵，最好是这样，别两面三刀的，偷偷让他毕业,1680441350
IDsGWARJs,2020-04-15 20:01:01,4494065032628633,66,那些别有用心带“退学”不是处罚的节奏的，睁开你的狗眼看看百度百科！ http://t.cn/A6wij7w7,1680441350
